id,spacegroup,number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,lattice_angle_alpha_degree,lattice_angle_beta_degree,lattice_angle_gamma_degree,formation_energy_ev_natom,bandgap_energy_ev,vol,n_ga,n_al,n_in,n_o,mass_al,mass_ga,mass_in,mass_o,density,z_al,z_ga,z_in,z_o,z_tot,r_ene,k_ene,p_ene,eta,r_gao_ave,r_gao_min,r_alo_ave,r_alo_min,r_ino_ave,r_ino_min,inv_r_gao_sum,inv2_r_gao_sum,inv_r_alo_sum,inv2_r_alo_sum,inv_r_ino_sum,inv2_r_ino_sum,mass_tot,inv2_r_sum,inv_r_sum,r_min,r_mean,ngao_mean,nalo_mean,nino_mean,n_mean,coul,rmean,cgaga,rgaga,calal,ralal,cinin,rinin,coo,roo,cgaal,rgaal,cgain,rgain,cgao,rgao,calin,ralin,calo,ralo,cino,rino
2159,227,40.0,0.0,0.1875,0.8125,10.9802,6.3662,15.6847,91.397,91.6226,30.4126,0.2072,0.4703,554.7978995576822,3,0,13,24,0.0,209.169,1492.634,383.9856,3.7595466775611697,0,93,637,192,922,252437.16733708113,110498.75186913398,-108994.493753812,0.14176695079462892,2.0291630973419856,2.0027438268021207,inf,inf,2.1786771307672708,2.0027438268021203,2.957152169592636,1.4575909387157568,0.0,0.0,16.08932522549501,7.408044089992213,2085.7886,8.86563502870797,19.04647739508765,2.0027438268021203,2.1567970283147906,0.25,0.0,1.4583333333333333,1.7083333333333333,-53.19381017224782,2.1567970283147906,0.6067340220445318,3.85143063531874,0.0,inf,9.778703570774828,3.49137902817187,17.742041553250434,3.1892802522759456,0.0,inf,6.916879088737859,3.785509214211781,-8.745545632294544,2.0291630973419856,0.0,inf,0.0,inf,-44.44826453995327,2.178677130767272
2160,167,30.0,0.25,0.3333,0.4167,5.2138,5.2134,13.9681,89.9966,90.0034,120.0009,0.2246,1.8379,328.80577968943317,4,3,5,18,80.94461580000002,278.892,574.09,287.9892,3.716223653228163,39,124,245,144,552,406792.042890452,18903.626994651535,-60772.84426263828,0.18255441041594608,2.0882421266732023,2.023911006899989,2.102494033824976,2.0238286690506717,2.0932559916468216,2.023828658651578,5.271769780728364,2.528519412733718,5.711574301219716,2.7204793802128453,8.12762386313299,3.88882506980409,1221.9158158,9.137823862750654,19.110967945081068,2.023828658651578,2.0946485914325224,0.6111111111111112,0.6666666666666666,0.9444444444444444,2.2222222222222223,-54.826943176503924,2.0946485914325232,1.2431308898017572,3.8052029392373456,1.7265385584224435,3.329640363497356,4.664829639891226,3.4722734687661845,18.41588975823608,2.8796650283135183,5.116736460787182,3.2978923586500035,4.153015700303647,3.3462267280205844,-15.171116476402311,2.0882421266732023,2.938207733276163,3.5436088341691843,-16.322876281277072,2.102494033824976,-23.332950418824534,2.0932559916468225
2161,206,80.0,0.0,0.4688,0.5312,9.8747,9.8747,9.8746,90.0029,90.0025,89.9962,0.1285,1.2138,962.8692802412417,15,0,17,48,0.0,1045.845,1951.906,767.9712,3.9109381483813865,0,465,833,384,1682,1648826.9646381082,198082.67945231128,-166580.259701209,0.12367919458380301,2.1331479600272503,2.081438057845485,inf,inf,2.134668096604784,2.0814320971618474,32.82540045067069,15.397636578586535,0.0,0.0,31.864540056728053,14.936011145928239,3765.7222,30.33364772451477,64.68994050739875,2.0814320971618474,2.1338970128335712,1.4583333333333333,0.0,1.4166666666666667,2.875,-182.00188634708863,2.1338970128335712,17.32009196569048,3.3991970624766137,0.0,inf,18.128825993699586,3.3968002805381463,79.68417554526783,3.0460698967518183,0.0,inf,38.78199284792459,3.4629684213707037,-92.3858194715192,2.1331479600272507,0.0,inf,0.0,inf,-89.61606687556946,2.134668096604784
2162,194,80.0,0.75,0.25,0.0,6.1464,6.1461,23.5348,90.0162,89.9984,120.00399999999999,0.157,3.4119,769.9172650168256,8,24,0,48,647.5569264000002,557.784,0.0,767.9712,2.5630184125782343,312,248,0,384,944,342292.14153144823,1123835.818608196,-45606.902525121346,0.14356398231205736,2.402614519254568,2.042644407757196,2.056886379446248,1.7739772662391295,inf,inf,15.03728937635935,6.648377785120737,50.3473766794305,25.583434399520605,0.0,0.0,1973.3121264000001,32.23181218464135,65.38466605578985,1.7739772662391295,2.1458605330733898,0.4375,1.8125,0.0,2.25,-173.97898287974363,1.9394925379232928,3.8119292169003214,3.0731151762569464,43.46156298765553,3.264909782360656,0.0,inf,75.56579953940246,2.9326674269353643,27.45028863697764,3.3036595759505376,0.0,inf,-30.18432159667222,2.0431232844179648,0.0,inf,-143.79466128307143,1.9144782198038903,0.0,inf
2163,12,80.0,0.0,0.8438,0.1562,24.8804,6.2565,6.037000000000001,90.0002,104.1052,90.0001,0.0209,1.7266,911.4115101643532,27,0,5,48,0.0,1882.521,574.09,767.9712,3.5380090815602236,0,837,245,384,1466,489001.55547743174,20241.6634029027,-119375.20435671305,0.12829169106145988,1.984991110756416,1.8843577702133856,inf,inf,2.0486591615583967,1.9723355560189983,45.43561760189207,22.984737281303378,0.0,0.0,12.705293772558155,6.21538959018026,3224.5822,29.20012687148364,58.140911374450226,1.8843577702133856,1.9992615359361707,1.875,0.0,0.5416666666666666,2.4166666666666665,-175.20076122890183,1.9992615359361705,50.023167848312205,3.383814899307949,0.0,inf,4.502631793640577,3.1617090069622416,73.31965552742359,3.1104136850661925,0.0,inf,18.60824715916626,3.4151050777971697,-137.90842368782032,1.984991110756416,0.0,inf,0.0,inf,-37.29233754108157,2.0486591615583967
2164,12,20.0,0.25,0.75,0.0,12.3309,3.049,5.8260000000000005,89.9998,103.7468,90.0001,0.0063,2.3862,212.76530675663986,6,2,0,12,53.9630772,418.338,0.0,191.9928,3.1221907712605463,26,186,0,96,308,23189.21274522658,8344.835767315448,-25776.29589460171,0.21316750204580048,1.930789246165321,1.8472290904380442,2.017678765386953,1.9452164019175784,inf,inf,8.301475399591169,4.314606041701877,2.9760616306624583,1.4773283984560357,0.0,0.0,664.2938772000001,5.7919344401579105,11.277537030253628,1.8472290904380442,1.9544863877712209,1.3333333333333333,0.5,0.0,1.8333333333333333,-34.751606640947465,1.9544863877712213,5.4368571614537835,3.409357292275897,0.0,inf,0.0,inf,11.193933419681835,3.0896390858511977,5.00829062773578,3.292484593704497,0.0,inf,-25.88763625021127,1.930789246165321,0.0,inf,-8.863970390736215,2.0176787653869543,0.0,inf
2165,167,30.0,0.0,0.8333,0.1667,5.1462,5.1456,13.8125,90.0006,90.0001,120.0,0.1255,1.9918,316.75655127124423,10,0,2,18,0.0,697.23,229.636,287.9892,3.8352962081586055,0,310,98,144,552,188044.5498064468,11935.325331738386,-54701.45257469432,0.18715505182600267,2.066734171931379,2.0012858596020995,inf,inf,2.0701688057087324,2.0012858596020986,15.494070938073476,7.507305698086582,0.0,0.0,3.867016483588662,1.8704994617445347,1214.8552,9.377805159831118,19.361087421662138,2.0012858596020986,2.0674210986868493,1.7777777777777777,0.0,0.4444444444444444,2.2222222222222223,-56.2668309589867,2.0674210986868498,13.240207259375849,3.3673832358600526,0.0,inf,0.0,inf,18.813272216495626,2.8482462144813323,0.0,inf,7.1758742622362215,3.423045207124238,-45.0438341885195,2.066734171931379,0.0,inf,0.0,inf,-11.222996770467207,2.0701688057087324
2166,33,80.0,0.8125,0.0625,0.125,10.0032,8.5814,9.212,90.0049,90.0021,90.0011,0.1668,3.4716,790.7715303730339,2,26,4,48,701.5200036,139.446,459.272,767.9712,2.6154320485265257,338,62,196,384,980,609674.5493990375,29629.977597171513,-57943.04585063003,0.14102870528335282,1.989177631875931,1.824044590239248,1.9546799457435893,1.7799043750739083,1.9839154393366527,1.7799159901662869,6.047998469139332,3.055804489639612,47.82417641877736,24.712527803426518,8.612007435844154,4.3838459796566385,2068.2092036,32.15217827272277,62.48418232376086,1.7799043750739083,1.9621469590605576,0.25,1.9375,0.3541666666666667,2.5416666666666665,-192.91306963633664,1.9621469590605576,0.9852272142222176,3.0224077553070194,44.796505392466116,3.2417147931132244,1.0225092732122896,2.966795605468906,92.4859304406147,3.0265936689254933,13.237602707678914,3.204603627357866,3.557627303935724,3.1911658305729533,-18.334826937837672,1.989177631875931,14.880665319414351,3.32428636763451,-148.27516682055912,1.9546799457435893,-26.30307587793984,1.9839154393366527
2167,206,80.0,0.5,0.1562,0.3438,9.4989,9.4986,9.4987,90.00200000000002,90.0026,89.9982,0.2373,2.3311,857.0320936755722,5,16,11,48,431.7046176,348.615,1262.998,767.9712,3.2802608424419257,208,155,539,384,1286,322922.81134789664,101175.460156859,-109872.6868038835,0.13366267407863636,2.068738020501085,2.0022427874007187,2.047151298384583,2.002212844492956,2.0549367618378134,2.002212844492956,9.187277287167099,4.44385682647849,36.15721104976,17.671355388638002,21.90558161210284,10.666876222227684,2811.2888176,32.78208843734418,67.25006994902994,2.002212844492956,2.052662121396242,0.3958333333333333,1.5416666666666667,0.9375,2.875,-196.69253062406503,2.052662121396242,0.0,inf,20.131052297558504,3.295407491673662,7.5429849899787325,3.2970527351554844,89.34133978277437,2.988087759573697,12.77457225293227,3.2682075829488904,10.02907217947076,3.3008650320427537,-26.663140958870937,2.068738020501086,29.74491099738954,3.321638502100227,-106.028132331828,2.047151298384583,-64.00125733336611,2.054936761837814
2168,227,40.0,0.4375,0.25,0.3125,10.2905,5.961,14.6799,90.9458,91.0978,30.3261,0.3853,1.4513,454.5925336412111,4,7,5,24,188.8707702,278.892,574.09,383.9856,3.1365195525304177,91,124,245,192,652,157841.42463326766,215283.2984740249,-60696.96692101362,0.16190117657191958,2.0421868378198798,1.882213444634787,2.0019834032002835,1.8822134446347856,2.0637222062529226,1.908381648525272,7.3543306801938035,3.610536905101236,8.007354711601737,4.0151005987020065,6.302558320360067,3.0572521450804087,1425.8383702,10.68288964888365,21.66424371215561,1.8822134446347856,2.0339301295406984,0.625,0.6666666666666666,0.5416666666666666,1.8333333333333333,-64.09733789330191,2.0339301295406984,1.7291581225085098,3.2534063516711784,4.553865586655488,3.4660840391958962,2.4678621123217988,3.338641000057151,22.323851511857853,2.966888294524444,3.6069495811962335,3.534129233162255,4.162296934734445,3.322256972766521,-21.663221430607415,2.04218683781988,6.694403440445642,3.31170076727042,-24.09060359221205,2.0019834032002835,-18.343512870482453,2.063722206252923
2169,167,30.0,0.5,0.25,0.25,5.0655,5.0652,13.6565,89.9928,90.0079,120.0012,0.1724,2.8583,303.4475965107165,3,6,3,18,161.88923160000004,209.169,344.454,287.9892,3.3070007577554184,78,93,147,144,462,139868.24793525453,52010.360121662736,-43681.60556671549,0.1925881185112517,2.044614712098022,1.9686970480170565,2.035164303597874,1.9687887575443903,2.0395472706641726,1.9686970573498717,6.852574272275293,3.3567735478266987,7.868312392424518,3.872635507745895,4.907032447995633,2.4098743545966124,1003.5014316,9.639283410169206,19.627919112695444,1.9686970480170565,2.0395676883395004,0.7777777777777778,0.8888888888888888,0.5555555555555556,2.2222222222222223,-57.835700461015215,2.0395676883395004,0.6554408733992895,3.7055655010872672,4.760486314264528,3.1338799055810607,0.6554408733992889,3.7055655010872686,19.4237963555538,2.8041150073858536,6.206949862779787,3.44883701241009,4.104752967418014,2.991071665239729,-20.140641286960186,2.044614712098022,4.531129778541496,3.4858257047166794,-23.23581304647537,2.035164303597874,-14.459246127579675,2.0395472706641726
2170,167,30.0,0.25,0.3333,0.4167,5.2138,5.2134,13.9681,89.9966,90.0034,120.0009,0.2802,1.7782,328.80577968943317,4,3,5,18,80.94461580000002,278.892,574.09,287.9892,3.716223653228163,39,124,245,144,552,417604.93083603185,16801.120533651978,-60772.84426263828,0.18255441041594608,2.1049497694480883,2.023828658651578,2.082879052113907,2.0239106296369918,2.090232183076264,2.0239106296369918,7.606368036949087,3.618595017294574,3.843912355321909,1.8484352021594963,7.6606875528100735,3.6707936432965833,1221.9158158,9.137823862750654,19.110967945081068,2.023828658651578,2.0946485914325224,0.8888888888888888,0.4444444444444444,0.8888888888888888,2.2222222222222223,-54.826943176503924,2.0946485914325232,2.316638440333894,3.4564347523588435,1.3528384011939452,3.6566930861728393,3.669416350947509,3.536587069300127,18.41588975823608,2.8796650283135183,4.043200502936696,3.4056798480607653,6.391312090734183,3.4366104201902634,-21.711570103767446,2.1049497694480888,2.069053196336196,2.9546710844987043,-11.090611212956981,2.082879052113907,-22.02476185977949,2.0902321830762642
2171,227,40.0,0.375,0.1875,0.4375,6.126,6.1231,14.9952,90.0501,87.4271,120.024,0.3949,1.1384,486.35437793797036,3,6,7,24,161.88923160000004,209.169,803.7260000000001,383.9856,3.2050083278962602,78,93,343,192,706,170195.4334892343,154323.11993723485,-71082.0265939777,0.15477339800049453,2.1031007077854587,1.9341182590695665,2.072612319220657,1.9340051713613555,2.097282230241095,1.934005218191058,4.759847632663206,2.2681014762222493,9.667459179998255,4.681826382501284,13.365845393971686,6.387806903797393,1558.7698316,13.337734762520931,27.793152206633142,1.9340051713613555,2.089778550155489,0.4166666666666667,0.8333333333333334,1.1666666666666667,2.4166666666666665,-80.02640857512556,2.089778550155489,0.0,inf,2.079745458483712,3.6032243204893013,6.576779764461068,3.342111760639373,28.69466470226304,3.0378466290684294,4.962400518195796,3.322549586964957,5.252857666407564,3.244934910422516,-13.608608857333493,2.1031007077854587,12.042976183497872,3.3820609414946263,-28.090958295007702,2.0726123192206565,-38.326841422784355,2.097282230241095
2172,194,80.0,0.8125,0.0938,0.0938,6.1975,6.1972,23.6084,90.0117,90.006,120.0028,0.2669,3.1618,785.2301355538485,3,26,3,48,701.5200036,209.169,344.454,767.9712,2.5764602146516333,338,93,147,384,962,421760.44983019924,1493773.2860178053,-53675.39530349172,0.14169142346757296,2.193105337514217,1.7887408329850696,2.133363899318717,1.7887408329850691,2.3349014685405094,1.9347058007199167,6.570378420533648,3.1571746002038115,53.13286391907993,26.28336593831809,5.305308475522155,2.410911621639894,2023.1142035999999,31.851452160161795,65.00855081513572,1.7887408329850691,2.1572964799466483,0.22916666666666666,1.8541666666666667,0.16666666666666666,2.25,-171.8175991172844,1.9515095502883044,0.7558522652501709,3.4506649713372384,49.49184879037815,3.2897134792991585,0.0,inf,74.62331685580409,2.9511568259818715,13.36259093955308,3.296872113247825,0.9372691995863264,3.098768138828232,-16.876142546542187,1.9863942298076347,9.221039324344515,3.2908207140009296,-143.23186024714374,1.940427657796107,-11.709596323598447,2.026829169924921
2173,12,80.0,0.4688,0.2812,0.25,24.3685,6.1757,6.0374,89.9997,104.5239,90.0001,0.1501,2.0029,879.5481885571988,9,15,8,48,404.723079,627.507,918.544,767.9712,3.0910702953749465,195,279,392,384,1250,469320.4198903976,71964.84087242436,-98538.42119041436,0.13137168694966145,1.951663187519206,1.8544473178268184,1.9617727511361704,1.8544473178268184,2.0083229127576936,1.8544473178268184,14.376278572631707,7.396031130515035,25.54486843490708,13.079521224915721,18.957341957167426,9.475297570971996,2718.7452789999998,29.950849926402753,58.878488964706214,1.8544473178268184,1.974581702518437,0.5833333333333334,1.0416666666666667,0.7916666666666666,2.4166666666666665,-179.70509955841652,1.974581702518437,4.143172460037227,3.306081009710527,17.890100412696302,3.3458070463996594,4.925454682216285,3.3266422177816546,75.20707141303961,3.0665684472845296,14.947566807464314,3.4006640679723974,11.972819793520696,3.2579921566361816,-44.37618678309021,1.951663187519206,21.188295669635814,3.337893735806188,-78.47712734949431,1.9617727511361704,-56.85178542583198,2.008322912757693
2174,194,80.0,0.5625,0.4375,0.0,6.2031,6.202999999999999,23.6756,90.0189,89.9981,120.0017,0.2688,2.8816,788.9231875305858,14,18,0,48,485.6676948,976.122,0.0,767.9712,2.8263345913046254,234,434,0,384,1052,643916.8335873691,2231785.45722098,-59746.961959482855,0.14124889378187694,2.0634910902766217,1.790439388934586,2.2304122155622386,1.7904393889345864,inf,inf,27.85701613441949,14.135609191122008,37.030569844671795,17.601306449031586,0.0,0.0,2229.7608948,31.736915640153594,64.88758597909128,1.790439388934586,2.1616799875034562,1.0,1.25,0.0,2.25,-171.23986412287869,1.9548491661588328,13.502725138794384,3.280237809566282,22.87770805117713,3.273605861077062,0.0,inf,74.37403968598045,2.956084915367603,37.15039769419697,3.3160258531625573,0.0,inf,-79.33318951300551,1.9141636032077487,0.0,inf,-91.90667460987316,1.9873976165197,0.0,inf
2175,227,40.0,0.1875,0.8125,0.0,9.7943,5.7421,14.4886,95.7329,96.7296,31.4765,0.2309,1.2465,422.5346479194178,13,3,0,24,80.94461580000002,906.399,0.0,383.9856,3.245483471124782,39,403,0,192,634,147427.3503231941,29691.298501376317,-48689.28910028406,0.16998997859639714,1.938423371662964,1.8494149090006908,1.961399054644133,1.8759388619717987,inf,inf,18.621436157086965,9.65659281912733,4.091256195295883,2.0985269566109266,0.0,0.0,1371.3292158,11.755119775738256,22.712692352382852,1.8494149090006908,1.9426007685686315,1.5,0.3333333333333333,0.0,1.8333333333333333,-70.53071865442953,1.9426007685686308,18.69732004332706,3.2861700743703617,0.0,inf,0.0,inf,24.63255200982343,3.158192531596741,6.2768492086107495,3.185416520107508,0.0,inf,-57.939556914763976,1.9384233716629642,0.0,inf,-12.59116173966556,1.961399054644133,0.0,inf
2176,33,80.0,0.5312,0.0938,0.375,10.412,8.9033,9.5314,90.0032,90.0008,90.0007,0.2441,2.1302,883.5718310813063,3,17,12,48,458.6861562,209.169,1377.816,767.9712,3.1843957188593186,221,93,588,384,1286,389739.97935095924,113365.38275234085,-110666.61384581613,0.13097255342582065,2.014666910359776,1.8626914203940024,2.045564370593186,1.8507965519706784,2.02200188435698,1.862672553132673,4.973358478293102,2.478425214239388,37.38913726937199,18.50424865311841,17.8509816837296,8.874274709795559,2813.6423562,29.856948577153354,60.21347743139469,1.8507965519706784,2.036078927094518,0.2083333333333333,1.5833333333333333,0.75,2.5416666666666665,-179.14169146292016,2.036078927094518,0.0,inf,23.670134691285824,3.3340450239029416,7.164722075359262,3.370329559391525,78.85395055463755,2.987039952780436,7.517369574233035,3.289735257996787,4.02211699708956,3.3558713367895017,-14.870551285436333,2.014666910359776,30.53157414511817,3.4064774168780936,-111.02549191871044,2.045564370593186,-53.24564825877336,2.0220018843569805
2177,206,80.0,0.1562,0.0,0.8438,10.0863,10.0862,10.0865,90.0005,90.0008,89.9993,0.1016,1.2253,1026.1242463630142,0,5,27,48,134.907693,0.0,3100.086,767.9712,3.9010528278501098,65,0,1323,384,1772,2529876.2988450527,117209.3543345136,-192286.6395917109,0.11854272397666045,inf,inf,2.154255769400633,2.15423495716831,2.1866932560898618,2.1260969910921266,0.0,0.0,13.925923016091133,6.464377728690673,49.4063553346529,22.60939274593468,4002.964893,29.07377047462536,63.332278350744026,2.1260969910921266,2.1796416285487257,0.0,0.625,2.25,2.875,-174.44262284775212,2.179641628548725,0.0,inf,0.0,inf,47.330726270777646,3.509759039036496,76.37458616819255,3.1113686144090607,0.0,inf,0.0,inf,0.0,inf,23.817088074857264,3.4987339684059866,-38.786266372144034,2.154255769400633,-135.65635647560808,2.1866932560898618
2178,194,80.0,0.5312,0.4688,0.0,6.2128,6.2127,23.6991,90.0189,89.9983,120.0013,0.2435,2.7639,792.1811844999925,15,17,0,48,458.6861562,1045.845,0.0,767.9712,2.8686648972032254,221,465,0,384,1070,756292.3800673924,2535918.55047202,-62079.835891441486,0.14086135240422984,2.1564114121760314,1.793241086484646,2.1722831917039653,1.793241086484646,inf,inf,32.54804108629758,15.979228232697976,32.25635534155057,15.675208990271585,0.0,0.0,2272.5023562,31.65443722296957,64.80439642784815,1.793241086484646,2.164347301939998,1.125,1.125,0.0,2.25,-170.78299449133831,1.9574468568288743,20.0158756106648,3.2995371731995764,21.69914868054729,3.2983847649470697,0.0,inf,74.17521066646549,2.960047506780968,31.61672460596909,3.3033983900121613,0.0,inf,-86.30355497294835,1.9474535141631373,0.0,inf,-84.47943951839005,1.967440199494609,0.0,inf
2179,227,40.0,0.8125,0.1875,0.0,9.751,5.6595,13.963,90.9688,91.1228,30.5185,0.1816,2.5331,391.2275308166618,3,13,0,24,350.7600018,209.169,0.0,383.9856,2.4126998420321804,169,93,0,192,454,54038.30939415615,2776.738065505272,-22736.74661596541,0.17894185347041264,1.8818053861121529,1.784013967191917,1.9434850042842664,1.784013967191917,inf,inf,3.7266470783953,1.9875832408578804,19.06071211319345,9.831608394182828,0.0,0.0,943.9146018,11.819191635040708,22.78735919158875,1.784013967191917,1.933672337756885,0.2916666666666667,1.5416666666666667,0.0,1.8333333333333333,-70.91514981024423,1.9336723377568843,0.7385953612299657,3.4907437318917824,17.427964269848733,3.1637057615213613,0.0,inf,26.510696177454573,2.9614259705348562,7.542138874033017,3.2896844224461335,0.0,inf,-11.925499445147285,1.8818053861121529,0.0,inf,-58.98965036509696,1.943485004284266,0.0,inf
2180,194,80.0,0.375,0.375,0.25,6.4468,6.4466,24.138,90.0128,90.0049,119.9952,0.3193,1.2738,868.8160146721616,12,12,8,48,323.7784632000001,836.6759999999997,918.544,767.9712,3.2768383813393163,156,372,392,384,1304,2252232.973984816,5002189.2664730465,-105967.581533586,0.1324513301369739,2.005246445692457,1.8608645709932887,2.046174576543597,1.8608645709932887,1.9902133876361887,1.8608645709932887,23.51405214135821,11.80207291568328,18.131634572056296,8.910280392193332,12.096178863238404,6.115185492365942,2846.9696632,26.827538800242554,53.7418655766529,1.8608645709932887,2.0159274405826584,0.9791666666666666,0.7708333333333334,0.5,2.25,-160.9652328014553,2.0159274405826584,13.074445607042662,3.4315508773190744,8.777839193745436,3.3696077044115835,3.730782646555749,3.4806929587053603,69.88987193578089,3.049681705748036,20.420646193167,3.3965575639689245,14.241211427069786,3.3842052025634755,-70.8124374940997,2.005246445692457,8.77764535727174,3.3696404903627477,-53.46168235316,2.0461745765435966,-36.69111295419568,1.9902133876361887
2181,206,80.0,0.4375,0.1875,0.375,9.5528,9.5525,9.5527,90.0021,90.0025,89.99799999999998,0.25,1.9628,871.7136965830464,6,14,12,48,377.7415404,418.338,1377.816,767.9712,3.3748084398943865,182,186,588,384,1340,352335.2974025733,141614.85432774932,-118183.45406918733,0.13215764443594086,2.077138839984756,2.013580079725629,2.0631489585643776,2.01357712681581,2.0595140856568817,2.0135800797256294,12.040043492318333,5.800572863604289,29.574973053193787,14.343096614704745,25.255474839084957,12.269400406505664,2941.8667404,32.4130698848147,66.87049138459707,2.01357712681581,2.0643136951174186,0.5208333333333334,1.2708333333333333,1.0833333333333333,2.875,-194.47841930888825,2.0643136951174186,1.7881605550128443,3.1727291411335257,12.425661844193025,3.3161909423360063,11.121274492704034,3.3895325250148507,88.33565304246113,3.005049055923993,12.214978313103225,3.3466066778180967,12.201516788549553,3.3478675577851438,-34.80343718162573,2.0771388399847557,29.567960317418642,3.2804598174494988,-86.05857968822845,2.0631489585643776,-73.616402439034,2.0595140856568817
2182,227,40.0,0.0625,0.9375,0.0,10.0348,5.8338,14.4476,91.4225,91.6532,30.6785,0.1176,1.5819,431.353005197748,15,1,0,24,26.9815386,1045.845,0.0,383.9856,3.3773084249920653,13,465,0,192,670,145679.22457423926,101220.82620955432,-53624.5165330562,0.16766522077811466,1.9944023231015608,1.8315369953638831,2.041631890549679,2.03389824102215,inf,inf,20.088080503834,10.105037928452816,1.9592448384847887,0.9596736977446432,0.0,0.0,1456.8121386,11.064711626197463,22.047325342318782,1.8315369953638831,1.9986959201422991,1.6666666666666667,0.16666666666666666,0.0,1.8333333333333333,-66.38826975718476,1.9986959201422985,21.302583316330498,3.3417046660939453,0.0,inf,0.0,inf,23.22605161903276,2.9090571757886616,2.8102484873617803,3.1194271907773383,0.0,inf,-60.6302275707169,1.9944023231015608,0.0,inf,-5.758042186467859,2.041631890549679,0.0,inf
2183,33,80.0,0.625,0.1562,0.2188,10.1949,8.7348,9.3631,90.0035,90.0016,90.0009,0.19899999999999998,2.6936,833.7879154823565,5,20,7,48,539.630772,348.615,803.7260000000001,767.9712,2.9503221698492625,260,155,343,384,1142,449574.593355641,41187.01090237513,-84122.46699682508,0.13613542081550384,2.0199744091985035,1.8132220224765028,1.984912114257804,1.8131818937010369,2.0134758253989573,1.8563851053709413,10.957927066623313,5.4899663873359295,37.99344903826066,19.345766598955684,12.438726651423476,6.19995688549766,2459.942972,31.035689871789273,61.39010275630744,1.8131818937010369,1.9970880426776745,0.4583333333333333,1.5625,0.5208333333333334,2.5416666666666665,-186.21413923073564,1.9970880426776747,1.8579029815860364,3.1168976456195274,31.86577848965668,3.3386572367343192,3.517474587991104,3.20642021876553,86.56842849220136,3.0259726604748862,12.813338952120574,3.2549973973375,8.441013896927025,3.2758151377792237,-32.93979832401558,2.0199744091985035,17.272600673270027,3.314012301369945,-116.07459959373408,1.984912114257804,-37.19974131298597,2.013475825398957
2184,167,30.0,0.25,0.75,0.0,4.9979,4.9974,13.5009,89.9966,90.0048,120.0003,0.0808,2.9534,292.0274744225297,9,3,0,18,80.94461580000002,627.507,0.0,287.9892,3.412147496636793,39,279,0,144,462,77118.02159979944,13502.050821382329,-37223.6832986861,0.1975768922469636,2.017486671036158,1.9347856301372293,2.020676461857289,1.9348619280878303,inf,inf,13.398631057995212,6.656875028044985,6.440856709378611,3.1948350973948765,0.0,0.0,996.4408158,9.851710125439864,19.839487767373825,1.9347856301372293,2.018523353053026,1.5,0.7222222222222222,0.0,2.2222222222222223,-59.11026075263917,2.018523353053026,14.392719579258337,3.4182342031898814,2.5214074202547967,3.3115526422483903,0.0,inf,22.62219774191541,3.0104972078082866,7.279635068528052,3.417015450036284,0.0,inf,-39.941250168269896,2.017486671036158,0.0,inf,-19.169010584369254,2.020676461857289,0.0,inf
2185,194,80.0,0.2188,0.0938,0.6875,6.8202,6.8196,24.8187,90.016,89.9992,119.9882,0.3565,0.6609,999.8095471102974,3,7,22,48,188.8707702,209.169,2525.996,767.9712,3.692710257539383,91,93,1078,384,1646,874883.9609202353,415451.8681940689,-169175.24933125792,0.12061371179750507,2.183100775628177,1.968698714381124,2.1320157978449257,1.968698714381124,2.088487262423436,1.968698714381124,5.508998302243876,2.5350448677544355,11.292969893958599,5.331020536228206,34.58059902448019,16.65831273594699,3692.0069702,24.524378139929627,51.38256722068267,1.968698714381124,2.1086728828731838,0.25,0.5,1.5,2.25,-147.1462688395778,2.1086728828731838,0.0,inf,4.215104841925641,3.585947486339156,27.37091630612607,3.542211010708148,59.96344362352312,3.0918798589041256,2.9882991103620284,3.476256536675681,11.309863758774824,3.575257297815801,-15.210269206526615,2.183100775628177,17.070635437613433,3.564409027108422,-31.98612321736925,2.1320157978449257,-99.94987641568196,2.088487262423436
2186,167,30.0,0.8333,0.1667,0.0,4.8534,4.8532,13.2099,89.9864,90.0145,120.0016,0.0257,4.8753,269.4619304191342,2,10,0,18,269.815386,139.446,0.0,287.9892,2.587566209874109,130,62,0,144,336,40564.34814794757,4383.287882614453,-17670.90475467181,0.2084588546045341,1.92934007254838,1.889896141471508,1.9633295895948601,1.8898415671077844,inf,inf,1.5562012373873546,0.8078974059443861,18.86176840037993,9.623702752123354,0.0,0.0,697.250586,10.43160015806774,20.417969637767285,1.8898415671077844,1.9607803758163729,0.16666666666666666,2.055555555555556,0.0,2.2222222222222223,-62.58960094840644,1.9607803758163729,0.0,inf,18.229404574675442,3.2981692692445534,0.0,inf,23.69992031802905,2.938788372255664,7.3265948463890815,3.4006812981119867,0.0,inf,-4.847384435666316,1.9293400725483805,0.0,inf,-57.74221651274011,1.9633295895948601,0.0,inf
